FirstPartyVehicleNumber,ThirdPartyVehicleNumber,DamageImportance,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,LossHour,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,days_between,IfinSameArea,PolicyholderOccupation_CivilServant,PolicyholderOccupation_Employee,PolicyholderOccupation_Executive,PolicyholderOccupation_Farmer,PolicyholderOccupation_HeadOfCompany,PolicyholderOccupation_Merchant,PolicyholderOccupation_Retired,PolicyholderOccupation_SelfEmployed,PolicyholderOccupation_Student,PolicyholderOccupation_Unemployed,PolicyholderOccupation_Worker,ClaimCause_AccidentOrCollision,ClaimCause_AccidentWithIdentifiedThirdParty,ClaimCause_AccidentWithUnidentifiedThirdParty,ClaimCause_CollisionWithAnimal,ClaimCause_CollisionWithPedestrian,ClaimCause_Fire,ClaimCause_Flood,ClaimCause_ForcesOfNature,ClaimCause_Hail,ClaimCause_LegalProtection,ClaimCause_LossOfControl,ClaimCause_MultiVehicleCrash,ClaimCause_Storm,ClaimCause_TheftAttempt,ClaimCause_TheftOfExteriorElements,ClaimCause_TotalTheft,ClaimCause_Vandalism,ClaimCause_WindscreenDamage,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_ActLiability Burglary,ClaimInvolvedCovers_ActLiability Fire,ClaimInvolvedCovers_ActLiability NaturalCatastrophes,ClaimInvolvedCovers_ActLiability ReplacementVehicle,ClaimInvolvedCovers_ActLiability Theft,ClaimInvolvedCovers_ActLiability ThirdParty,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_MaterialDamages ActLiability,ClaimInvolvedCovers_MaterialDamages ActLiability Burglary,ClaimInvolvedCovers_MaterialDamages ActLiability MedicalCare,ClaimInvolvedCovers_MaterialDamages ActLiability ReplacementVehicle,ClaimInvolvedCovers_MaterialDamages ActLiability ThirdParty,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Windscreen ActLiability,ClaimInvolvedCovers_other,FirstPartyVehicleType_Car,FirstPartyVehicleType_Caravan,FirstPartyVehicleType_Motorcycle,FirstPartyVehicleType_PrivateCar,ConnectionBetweenParties_SameAddress,ConnectionBetweenParties_SameBankAccount,ConnectionBetweenParties_SameEmail,ConnectionBetweenParties_SamePhone,ConnectionBetweenParties_SamePolice
4059,0.0,0,0,0.0,0.0,0.2774390243902439,0.25,0.0,0.01145356745393842,0.43478260869565216,0.4583333333333333,0.0,0.5,0.0,0.5161022231456472,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4060,0.0,0,2,0.0,0.0,0.28810975609756095,0.25,0.0,0.0,0.5652173913043478,0.875,0.0,1.0,0.0,0.23394971950966134,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4061,0.0,0,0,0.0,0.17647058823529413,0.10975609756097561,0.25,1.0,0.03634475083467294,0.08695652173913043,0.08333333333333333,0.0,0.0,0.0,0.5195650668328832,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4062,0.0,0,0,0.0,0.11764705882352941,0.03048780487804878,0.5,1.0,0.15641538889575862,0.5217391304347826,0.7777777777777778,0.0,1.0,0.0,0.263383890851167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4063,1.0,0,0,0.0,0.0,0.24542682926829268,0.25,0.0,0.02290713490787684,0.0,0.0,0.0,1.0,0.0,0.6817646651430155,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4064,0.0,0,0,1.0,0.0,0.32621951219512196,0.25,0.0,0.02290713490787684,0.0,0.2222222222222222,0.0,1.0,0.0,0.7123762033381813,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4065,1.0,1,0,0.0,0.058823529411764705,0.3704268292682927,0.25,0.0,0.02290713490787684,0.0,0.16666666666666666,0.0,1.0,0.0,0.5316157628644643,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4066,0.0,0,0,1.0,0.0,0.3643292682926829,0.25,0.0,0.02290713490787684,0.0,0.041666666666666664,0.0,1.0,0.0,0.8033104785649976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4067,0.0,0,0,0.0,0.11764705882352941,0.1798780487804878,0.25,0.0,0.04581426981575368,0.0,0.3055555555555556,0.0,1.0,0.0,0.2063162268855184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4068,0.0,0,0,0.0,0.0,0.37347560975609756,0.25,0.0,0.02290713490787684,0.0,0.5972222222222222,0.0,1.0,0.0,0.4998268578156382,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4069,0.0,0,0,1.0,0.0,0.22713414634146342,0.25,0.0,0.02290713490787684,0.0,0.125,0.0,1.0,0.0,0.21310340051250087,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4070,0.0,0,0,0.0,0.0,0.2073170731707317,0.25,0.0,0.02290713490787684,0.0,0.4444444444444444,0.0,1.0,0.0,0.9106586328693123,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4071,0.0,0,0,0.0,0.0,0.29573170731707316,0.25,0.0,0.02290713490787684,0.0,0.19444444444444445,0.0,1.0,0.0,0.19017937530299883,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4072,0.0,1,0,0.0,0.058823529411764705,0.29878048780487804,0.25,0.0,0.02290713490787684,0.0,0.5277777777777778,0.0,1.0,0.0,0.5566867511600526,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4073,0.0,0,0,0.0,0.29411764705882354,0.15548780487804878,0.25,0.0,0.02290713490787684,0.0,0.4444444444444444,0.0,1.0,0.0,0.5330009003393587,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4074,0.0,0,0,0.0,0.0,0.17530487804878048,0.25,0.0,0.02290713490787684,0.0,0.4583333333333333,0.0,1.0,0.0,0.47870351132349886,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4075,0.0,0,0,0.0,0.0,0.24390243902439024,0.5,1.0,0.0156929331025102,0.0,0.2361111111111111,0.0,0.0,0.0,0.52773737793476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4076,0.0,0,0,0.0,0.11764705882352941,0.28810975609756095,0.25,0.0,0.02290713490787684,0.391304347826087,0.3194444444444444,0.0,1.0,0.0,0.18803241221691253,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4077,0.0,0,0,0.0,0.23529411764705882,0.39939024390243905,0.5,1.0,0.007625819216025721,0.0,0.2638888888888889,0.0,0.0,0.0,0.7828104439365607,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4078,0.0,0,0,0.0,0.0,0.03201219512195122,0.5,1.0,0.2520089340917522,0.35935337682680174,0.5833333333333334,0.0,0.0,0.0,0.5224045986564166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4079,0.0,0,0,0.0,0.0,0.1448170731707317,0.25,0.0,0.010489056510448869,0.7391304347826086,0.2638888888888889,0.0,0.0,0.0,0.5135397188170926,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4080,0.0,0,2,0.0,0.058823529411764705,0.16310975609756098,0.5,1.0,0.05154800915048843,0.43478260869565216,0.19444444444444445,0.0,0.0,0.0,0.8123138721518111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4081,0.0,0,0,0.0,0.058823529411764705,0.07317073170731707,0.5,1.0,0.00817778533448745,0.34782608695652173,0.3888888888888889,0.0,0.0,0.0,0.550938430639241,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4082,0.0,0,2,0.0,0.0,0.27134146341463417,0.25,0.0,0.044515889699517745,0.4782608695652174,0.6111111111111112,0.0,0.0,0.0,0.507791398296281,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4083,1.0,0,2,1.0,0.058823529411764705,0.3246951219512195,0.5,1.0,0.008616143192778532,0.35935337682680174,0.625,0.0,0.0,0.0,0.9636401412840224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4084,0.0,0,0,1.0,0.0,0.2423780487804878,0.25,0.0,0.015800976876468406,0.30434782608695654,0.4027777777777778,0.0,0.0,0.0,0.731698871112958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4085,0.0,0,2,0.0,0.0,0.012195121951219513,0.25,1.0,0.0,0.5652173913043478,0.027777777777777776,0.0,1.0,0.0,0.5018353071542351,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4086,0.0,0,0,0.0,0.11764705882352941,0.1676829268292683,0.25,0.0,0.05384938790651663,0.6956521739130435,0.6527777777777778,0.0,1.0,0.0,0.5084147101599834,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4087,0.0,0,0,1.0,0.17647058823529413,0.3201219512195122,0.5,1.0,0.0,0.0,0.18055555555555555,0.0,0.0,0.0,0.8439642634531477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4088,0.0,0,0,0.0,0.0,0.28810975609756095,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6178405706766397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4089,0.0,0,0,0.0,0.0,0.2682926829268293,0.5,1.0,0.004724094225299864,0.0,0.5694444444444444,0.0,0.0,0.0,0.8863494701849158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4090,0.0,0,0,0.0,0.11764705882352941,0.09146341463414634,0.25,1.0,0.0,0.0,0.5694444444444444,0.0,0.0,0.0,0.2680933582658079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4091,1.0,0,0,0.0,0.11764705882352941,0.09146341463414634,0.25,1.0,0.0,0.0,0.5694444444444444,0.0,0.0,0.0,0.5278066348085048,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4092,0.0,0,0,0.0,0.0,0.3003048780487805,0.5,1.0,0.0176276740447632,0.0,0.06944444444444445,0.0,0.0,0.0,0.7850959207701365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4093,0.0,0,0,0.0,0.058823529411764705,0.10975609756097561,0.25,0.0,0.002918263880301719,0.4782608695652174,0.1388888888888889,0.0,0.0,0.0,0.7974929011704411,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4094,0.0,0,0,0.0,0.058823529411764705,0.21189024390243902,0.5,1.0,0.0,0.43478260869565216,0.3333333333333333,0.0,0.0,0.0,0.8619710506267747,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4095,0.0,0,0,0.0,0.0,0.3475609756097561,0.5,1.0,0.00618106219859033,0.0,0.09722222222222222,0.0,0.0,0.0,0.49927280282568043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4096,0.0,0,0,0.0,0.058823529411764705,0.21189024390243902,0.25,0.0,0.010455824162235687,0.0,0.7361111111111112,0.0,0.0,0.0,0.5271140660710576,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4097,0.0,0,0,0.0,0.11764705882352941,0.2073170731707317,0.25,1.0,0.0,0.4782608695652174,0.3611111111111111,0.0,0.0,0.0,0.8587159775607729,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4098,0.0,0,0,0.0,0.058823529411764705,0.29115853658536583,0.25,0.0,0.0,0.4782608695652174,0.9166666666666666,0.0,1.0,0.0,0.5547475586952005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4099,1.0,0,0,0.0,0.0,0.25152439024390244,0.5,1.0,0.009746197601088165,0.0,0.3472222222222222,0.0,0.0,0.0,0.7233880462635917,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4100,0.0,0,0,0.0,0.058823529411764705,0.22560975609756098,0.5,1.0,0.01362742673426487,0.4782608695652174,0.5833333333333334,0.0,0.0,0.0,0.6836346007341229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4101,0.0,0,0,1.0,0.0,0.2774390243902439,0.5,1.0,0.010285798194633364,0.0,0.3472222222222222,0.0,0.0,0.0,0.6856430500727198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4102,0.0,1,0,1.0,0.0,0.057926829268292686,0.25,0.0,0.00827949177692593,0.8260869565217391,0.3194444444444444,0.0,0.0,0.0,0.7212410831775053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4103,0.0,0,0,1.0,0.0,0.053353658536585365,0.5,1.0,0.006369945591690368,0.391304347826087,0.5833333333333334,0.0,0.0,0.0,0.9261029157143846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4104,1.0,0,0,1.0,0.29411764705882354,0.11128048780487805,0.5,1.0,0.002483151972301224,0.0,0.1388888888888889,0.0,0.0,0.0,0.23228755453978808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4105,1.0,0,0,0.0,0.0,0.019817073170731708,0.5,1.0,0.009788240385804376,0.6521739130434783,0.7638888888888888,0.0,1.0,0.0,0.8664727474201814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4106,0.0,0,0,0.0,0.0,0.4298780487804878,0.25,0.0,0.0,0.5217391304347826,0.5277777777777778,0.0,0.0,0.0,0.5002423990581065,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4107,1.0,0,0,0.0,0.0,0.03048780487804878,0.25,1.0,0.007359187585012984,0.34782608695652173,0.4861111111111111,0.0,0.0,0.0,0.523304938015098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4108,0.0,0,0,0.0,0.0,0.21646341463414634,0.25,0.0,0.028055521206875232,0.34782608695652173,0.4027777777777778,0.0,0.5,0.0,0.6831498026179098,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4109,0.0,0,0,0.0,0.058823529411764705,0.042682926829268296,0.5,1.0,0.022473877828613827,0.43478260869565216,0.8472222222222222,0.0,1.0,0.0,0.4935937391786135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4110,0.0,0,0,1.0,0.0,0.10213414634146341,0.5,1.0,0.0017559045381476443,0.0,0.4583333333333333,0.0,0.0,0.0,0.7364775954013436,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4111,0.0,0,0,0.0,0.058823529411764705,0.12804878048780488,0.5,1.0,0.009503987881785582,0.0,0.4861111111111111,0.0,0.0,0.0,0.5041900408615555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4112,0.0,0,0,0.0,0.0,0.10670731707317073,0.25,0.0,0.007617936193891431,0.43478260869565216,0.6388888888888888,0.0,0.0,0.0,0.888288662649768,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4113,0.0,0,0,0.0,0.0,0.24847560975609756,0.5,1.0,0.014099635217014963,0.6086956521739131,0.125,0.0,0.0,0.0,0.2528568460419697,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4114,0.0,0,0,0.0,0.11764705882352941,0.20579268292682926,0.5,1.0,0.0152553480895264,0.0,0.19444444444444445,0.0,0.0,0.0,0.2999515201883787,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4115,0.0,0,0,0.0,0.11764705882352941,0.32926829268292684,0.25,0.0,0.00893501916656362,0.782608695652174,0.18055555555555555,0.0,0.0,0.0,0.512223838215943,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4116,0.0,0,0,1.0,0.0,0.12804878048780488,0.25,0.0,0.0,0.34782608695652173,0.08333333333333333,0.0,0.0,0.0,0.683357573239144,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4117,0.0,0,0,0.0,0.0,0.23323170731707318,0.25,1.0,0.006389885000618276,0.5652173913043478,0.8333333333333334,0.0,0.0,0.0,0.5108387007410485,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4118,0.0,0,0,1.0,0.0,0.24542682926829268,0.5,1.0,0.01060096451094349,0.0,0.041666666666666664,0.0,0.0,0.0,0.5044670683565344,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4119,0.0,0,0,0.0,0.17647058823529413,0.12347560975609756,0.25,0.0,0.005551811549400272,0.8695652173913043,0.5138888888888888,0.0,0.0,0.0,0.5361867165316158,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4120,0.0,0,0,0.0,0.0,0.10823170731707317,0.25,0.0,0.02168387535550884,0.7391304347826086,0.20833333333333334,0.0,0.0,0.0,0.5260752129648868,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4121,0.0,0,0,1.0,0.0,0.11280487804878049,0.25,1.0,0.02304021886979102,0.782608695652174,0.6805555555555556,0.0,0.0,0.0,0.5125008657109218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4122,0.0,0,0,0.0,0.0,0.04725609756097561,0.25,1.0,0.01716041177197972,0.9565217391304348,0.5555555555555556,0.0,0.0,0.0,0.8881501489022785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4123,0.0,0,0,0.0,0.0,0.31402439024390244,0.25,0.0,0.02782243106219859,0.6086956521739131,0.16666666666666666,0.0,0.0,0.0,0.5143015444282845,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
